1670192767.744557,81
1670192767.852894,81
1670192767.960927,81
1670192768.078671,78
1670192768.193119,82
1670192768.302518,81
1670192768.407643,79
1670192768.523381,83
1670192768.669962,73
1670192768.776934,83
1670192768.886214,81
1670192768.996248,83
1670192769.103487,83
1670192769.209917,82
1670192769.330432,82
1670192769.437249,83
1670192769.549974,84
1670192769.658498,84
1670192769.771016,83
1670192769.881478,84
1670192769.989517,84
1670192770.095952,83
1670192770.204653,83
1670192770.332531,81
1670192770.449525,85
1670192770.556511,85
1670192770.661826,85
1670192770.767322,85
1670192770.877198,84
1670192770.985595,83
1670192771.095640,83
1670192771.208630,85
1670192771.318285,86
1670192771.427091,86
1670192771.539005,86
1670192771.659687,78
1670192771.791409,77
1670192771.901375,84
1670192772.016905,78
1670192772.124415,83
1670192772.232359,86
1670192772.347140,87
1670192772.457877,86
1670192772.571063,85
1670192772.681572,85
1670192772.798430,87
1670192772.908252,87
1670192773.031577,82
1670192773.141186,88
1670192773.249351,88
1670192773.361072,87
1670192773.470219,88
1670192773.577926,87
1670192773.690530,87
1670192773.798785,87
1670192773.906366,87
1670192774.012487,88
1670192774.141477,85
1670192774.259742,88
1670192774.375587,87
1670192774.486585,88
1670192774.602823,88
1670192774.738997,81
1670192774.846152,87
1670192774.957388,90
1670192775.066844,89
1670192775.175056,90
1670192775.281063,89
1670192775.399622,89
1670192775.507342,89
1670192775.621687,89
1670192775.729286,89
1670192775.836973,90
1670192775.946914,89
1670192776.065338,87
1670192776.173193,87
1670192776.281074,91
1670192776.390267,90
1670192776.504207,90
1670192776.618309,89
1670192776.730501,90
1670192776.838822,89
1670192776.944798,90
1670192777.050627,91
1670192777.157690,91
1670192777.263809,91
1670192777.377461,92
1670192777.482847,92
1670192777.601957,91
1670192777.715771,92
1670192777.823804,93
1670192777.937081,90
1670192778.047322,93
1670192778.155532,92
1670192778.284557,85
1670192778.391751,92
1670192778.509745,88
1670192778.633941,83
1670192778.757571,88
1670192778.866334,94
1670192778.974519,90
1670192779.086793,92
1670192779.191489,93
1670192779.301805,94
1670192779.427545,86
1670192779.532487,93
1670192779.640762,92
1670192779.748535,94
1670192779.858793,96
1670192779.975438,94
1670192780.081697,95
1670192780.194277,95
1670192780.302584,94
1670192780.412692,94
1670192780.521112,93
1670192780.629308,95
1670192780.736938,94
1670192780.843078,95
1670192780.954577,96
1670192781.063241,96
1670192781.176356,97
1670192781.291012,96
1670192781.400399,96
1670192781.507099,95
1670192781.616409,95
1670192781.725367,95
1670192781.833794,96
1670192781.954183,96
1670192782.091087,97
1670192782.217573,96
1670192782.325691,96
1670192782.432867,96
1670192782.549365,96
1670192782.658678,96
1670192782.813206,85
1670192782.923725,99
1670192783.031061,98
1670192783.137890,97
1670192783.249142,98
1670192783.359107,98
1670192783.467812,98
1670192783.575078,97
1670192783.682825,97
1670192783.792545,98
1670192783.901115,98
1670192784.007317,99
1670192784.121351,96
1670192784.259553,99
1670192784.373176,98
1670192784.493730,98
1670192784.609442,93
1670192784.720256,98
1670192784.878754,87
1670192784.989216,97
1670192785.108875,97
1670192785.214798,99
1670192785.344541,98
1670192785.469041,98
1670192785.575892,97
1670192785.688831,52
1670192785.805355,45
1670192785.911624,49
1670192786.021051,49
1670192786.129272,49
1670192786.254157,48
1670192786.365463,49
1670192786.496542,44
1670192786.609531,51
1670192786.714948,50
1670192786.821368,50
1670192786.934094,52
1670192787.039531,51
1670192787.148830,51
1670192787.258055,52
1670192787.366471,51
1670192787.476854,49
1670192787.618299,44
1670192787.749788,44
1670192787.863988,51
1670192787.971762,53
1670192788.080191,53
1670192788.188461,53
1670192788.295661,53
1670192788.408307,54
1670192788.519548,53
1670192788.629220,53
1670192788.741675,55
1670192788.846714,55
1670192788.958930,54
1670192789.073258,55
1670192789.181254,55
1670192789.319245,48
1670192789.432417,53
1670192789.539091,56
1670192789.671900,54
1670192789.779942,56
1670192789.886454,57
1670192789.992394,56
1670192790.100901,56
1670192790.210990,57
1670192790.321718,57
1670192790.431576,57
1670192790.557886,56
1670192790.669296,58
1670192790.806643,48
1670192790.917003,58
1670192791.045992,52
1670192791.153376,59
1670192791.279733,52
1670192791.386680,57
1670192791.492274,59
1670192791.598522,58
1670192791.714970,59
1670192791.828631,59
1670192791.944399,58
1670192792.053257,59
1670192792.161688,58
1670192792.270579,59
1670192792.380554,60
1670192792.487327,59
1670192792.602931,60
1670192792.711646,59
1670192792.822052,61
1670192792.929274,60
1670192793.044924,61
1670192793.155990,61
1670192793.263898,62
1670192793.389632,62
1670192793.503343,61
1670192793.613934,61
1670192793.730007,61
1670192793.841235,61
1670192793.947068,62
1670192794.242554,59
1670192794.361383,62
1670192794.473474,62
1670192794.582069,64
1670192794.689498,63
1670192794.797733,62
1670192794.909629,63
1670192795.018764,63
1670192795.129254,63
1670192795.238405,63
1670192795.351299,65
1670192795.466112,64
1670192795.580289,64
1670192795.693490,62
1670192795.802748,65
1670192795.913880,64
1670192796.031175,65
1670192796.137387,65
1670192796.258150,65
1670192796.380489,62
1670192796.499956,66
1670192796.611484,67
1670192796.720928,66
1670192796.829334,66
1670192796.946016,67
1670192797.061059,65
1670192797.173864,66
1670192797.283262,66
1670192797.392459,68
1670192797.501856,66
1670192797.613884,67
1670192797.723115,67
1670192797.835600,63
1670192797.941744,67
1670192798.055099,65
1670192798.161743,68
1670192798.274226,65
1670192798.405945,63
1670192798.512609,68
1670192798.627646,63
1670192798.737158,68
1670192798.846151,69
1670192798.961115,61
1670192799.075721,66
1670192799.180995,69
1670192799.290519,70
1670192799.397233,69
1670192799.509785,64
1670192799.623255,69
1670192799.731843,70
1670192799.839707,70
1670192799.953595,71
1670192800.061910,71
1670192800.170073,70
1670192800.279661,71
1670192800.390029,72
1670192800.495040,32
1670192800.601828,0
1670192800.707834,0
1670192800.822781,0
1670192800.929361,0
1670192801.037573,0
1670192801.143720,0
1670192801.249222,0
1670192801.356628,0
1670192801.462621,0
1670192801.573466,0
1670192801.679418,0
1670192801.786359,0
1670192801.902002,0
1670192802.008252,0
1670192802.114811,0
1670192802.225061,0
1670192802.332445,0
1670192802.447248,0
1670192802.555502,0
1670192802.661894,0
1670192802.770155,0
1670192802.881913,0
1670192802.994627,0
1670192803.118639,0
1670192803.225272,0
1670192803.333265,0
1670192803.438783,0
1670192803.544270,0
1670192803.650871,0
1670192803.765694,0
1670192803.876352,0
1670192803.983663,0
1670192804.089295,0
1670192804.197964,0
1670192804.323939,0
1670192804.430749,0
1670192804.537567,0
1670192804.645097,0
1670192804.751783,0
1670192804.858175,0
1670192804.963887,0
1670192805.070847,0
1670192805.176954,0
1670192805.283247,0
1670192805.391332,0
1670192805.497441,0
1670192805.604592,0
1670192805.728648,28
1670192805.838671,1
1670192805.969743,19
1670192806.090976,17
1670192806.198266,15
1670192806.309398,0
1670192806.414747,0
1670192806.521545,0
1670192806.627510,0
1670192806.754455,0
1670192806.861863,0
1670192806.969121,0
1670192807.082667,0
1670192807.194301,0
1670192807.301085,0
1670192807.409086,0
1670192807.522340,0
1670192807.642130,0
1670192807.749924,0
1670192807.860955,0
1670192807.969292,0
1670192808.102200,0
1670192808.209574,0
1670192808.318316,0
1670192808.426384,0
1670192808.542275,0
1670192808.649328,0
1670192808.756286,0
1670192808.870252,0
1670192808.979388,0
1670192809.089493,0
1670192809.197570,0
1670192809.305493,0
1670192809.417520,0
1670192809.550807,0
1670192809.671429,0
1670192809.779441,0
1670192809.887925,0
1670192810.009750,0
1670192810.137313,0
1670192810.250740,0
1670192810.362238,0
1670192810.471603,0
1670192810.586864,0
1670192810.698435,0
1670192810.815857,0
1670192810.939928,0
1670192811.045773,0
1670192811.176414,0
1670192811.281696,0
1670192811.389864,22
1670192811.495919,1
1670192811.629798,20
1670192811.745789,14
1670192811.864870,5
1670192811.981936,0
1670192812.094901,0
1670192812.212795,0
1670192812.325954,0
1670192812.434178,0
1670192812.547398,0
1670192812.665540,0
1670192812.774151,0
1670192812.889299,0
1670192812.995012,0
1670192813.117283,0
1670192813.242675,0
1670192813.350702,0
1670192813.486483,0
1670192813.603939,0
1670192813.711528,0
1670192813.819008,0
1670192813.926477,0
1670192814.035478,0
1670192814.142251,0
1670192814.248002,0
1670192814.354875,0
1670192814.459721,0
1670192814.567984,0
1670192814.675790,0
1670192814.782596,0
1670192814.898554,0
1670192815.009679,0
1670192815.117776,0
1670192815.226894,0
1670192815.341993,0
1670192815.455552,0
1670192815.560814,0
1670192815.667654,0
1670192815.774411,0
1670192815.883850,0
1670192815.991655,0
1670192816.101709,0
1670192816.210291,0
1670192816.321821,0
1670192816.438494,0
1670192816.547985,0
1670192816.671417,0
1670192816.785722,0
1670192816.901979,0
1670192817.044792,11
1670192817.190323,3
1670192817.303454,9
1670192817.423211,6
1670192817.548570,9
1670192817.664681,0
1670192817.778871,0
1670192817.893868,0
1670192818.010546,0
1670192818.126782,0
1670192818.240394,0
1670192818.350118,0
1670192818.461446,0
1670192818.581830,0
1670192818.690706,0
1670192818.801884,0
1670192818.914807,0
1670192819.029891,0
1670192819.142924,0
1670192819.254592,0
1670192819.391744,0
1670192819.505010,0
1670192819.614956,0
1670192819.721586,0
1670192819.844652,0
1670192819.977702,0
1670192820.086286,0
1670192820.194177,0
1670192820.304484,0
1670192820.414590,0
1670192820.533419,0
1670192820.642155,0
1670192820.749397,0
1670192820.856355,0
1670192820.963131,0
1670192821.071594,0
1670192821.179036,0
1670192821.289317,0
1670192821.397046,0
1670192821.504866,0
1670192821.614286,0
1670192821.726387,0
1670192821.835601,0
1670192821.961407,0
1670192822.075225,0
1670192822.210124,0
1670192822.326644,0
1670192822.434793,0
1670192822.545175,0
1670192822.663659,7
1670192822.783879,4
1670192822.893535,20
1670192823.026739,0
1670192823.139122,26
1670192823.250303,8
1670192823.358846,0
1670192823.468999,0
1670192823.578180,0
1670192823.690014,0
1670192823.801259,0
1670192823.912654,0
1670192824.023924,0
1670192824.133782,0
1670192824.249173,0
1670192824.359383,0
1670192824.466654,0
1670192824.575985,0
1670192824.683489,0
1670192824.791755,0
1670192824.898423,0
1670192825.006545,0
1670192825.113492,0
1670192825.238043,0
1670192825.346992,0
1670192825.459130,0
1670192825.604798,0
1670192825.713658,0
1670192825.821825,0
1670192825.929355,0
1670192826.045154,0
1670192826.155160,0
1670192826.265765,0
1670192826.377752,0
1670192826.494296,0
1670192826.603739,0
1670192826.733685,0
1670192826.847409,0
1670192826.957789,0
1670192827.068498,0
1670192827.182909,0
1670192827.297955,0
1670192827.410580,0
1670192827.523014,0
1670192827.634897,0
1670192827.747702,0
1670192827.859836,0
1670192827.970182,0
1670192828.080547,0
1670192828.192534,0
1670192828.304490,0
1670192828.416912,24
1670192828.553127,12
1670192828.669106,1
1670192828.775238,20
1670192828.881373,0
1670192828.989848,0
1670192829.102724,0
1670192829.211256,0
1670192829.323242,0
1670192829.435688,0
1670192829.547039,0
1670192829.659354,0
1670192829.770409,0
1670192829.879390,0
1670192829.987479,0
1670192830.094546,0
1670192830.205572,0
1670192830.318605,0
1670192830.429803,0
1670192830.544909,0
1670192830.653923,0
1670192830.763314,0
1670192830.874628,0
1670192830.980804,0
1670192831.089740,0
1670192831.198026,0
1670192831.306848,0
1670192831.416370,0
1670192831.523663,0
1670192831.630834,0
1670192831.738841,0
1670192831.848362,0
1670192831.956321,0
1670192832.064456,0
1670192832.173895,0
1670192832.283071,0
1670192832.390562,0
1670192832.500414,0
1670192832.608828,0
1670192832.717404,0
1670192832.822758,0
1670192832.929666,0
1670192833.039717,0
1670192833.147164,0
1670192833.262015,0
1670192833.380340,0
1670192833.501076,0
1670192833.608634,0
1670192833.718409,0
1670192833.831425,0
1670192833.951975,3
1670192834.093797,2
1670192834.241244,5
1670192834.363096,0
1670192834.493207,5
1670192834.606330,0
1670192834.720975,0
1670192834.833471,0
1670192834.950572,0
1670192835.058764,0
1670192835.167974,0
1670192835.276976,0
1670192835.384723,0
1670192835.503367,0
1670192835.614755,0
1670192835.720939,0
1670192835.836591,0
1670192835.949068,0
1670192836.062758,0
1670192836.173657,0
1670192836.283637,0
1670192836.394293,0
1670192836.506715,0
1670192836.614368,0
1670192836.720739,0
1670192836.828967,0
1670192836.938986,0
1670192837.049886,0
1670192837.158464,0
1670192837.266389,0
1670192837.377689,0
1670192837.485552,0
1670192837.593647,0
1670192837.700390,0
1670192837.806887,0
1670192837.914043,0
1670192838.022104,0
1670192838.132452,0
1670192838.253886,0
1670192838.360255,0
1670192838.467927,0
1670192838.574182,0
1670192838.691147,0
1670192838.798137,0
1670192838.904956,0
1670192839.010592,0
1670192839.117025,0
1670192839.226952,0
1670192839.336996,0
1670192839.444646,0
1670192839.551629,0
1670192839.666506,15
1670192839.778101,0
1670192839.888948,22
1670192840.005998,0
1670192840.114446,14
1670192840.221526,5
1670192840.326957,0
1670192840.433541,0
1670192840.543633,0
1670192840.649729,0
1670192840.757588,0
1670192840.872225,0
1670192840.983253,0
1670192841.097484,0
1670192841.203730,0
1670192841.309182,0
1670192841.414933,0
1670192841.523130,0
1670192841.629940,0
1670192841.740252,0
1670192841.861109,0
1670192841.967675,0
1670192842.075596,0
1670192842.181018,0
1670192842.286976,0
1670192842.393151,0
1670192842.501963,0
1670192842.607906,0
1670192842.715862,0
1670192842.824325,0
1670192842.931679,0
1670192843.038424,0
1670192843.145155,0
1670192843.251224,0
1670192843.358083,0
1670192843.465288,0
1670192843.570154,0
1670192843.689683,0
1670192843.799648,0
1670192843.906817,0
1670192844.014911,0
1670192844.123233,0
1670192844.229255,0
1670192844.338275,0
1670192844.446113,0
1670192844.575727,0
1670192844.698623,0
1670192844.809740,0
1670192844.918159,0
1670192845.024838,0
1670192845.134206,0
1670192845.248740,0
1670192845.367392,27
1670192845.473731,0
1670192845.579383,23
1670192845.688307,6
1670192845.797913,25
1670192845.907699,0
1670192846.015856,0
1670192846.136470,0
1670192846.243302,0
1670192846.352322,0
1670192846.459044,0
1670192846.564943,0
1670192846.672230,0
1670192846.778390,0
1670192846.884787,0
1670192846.991015,0
1670192847.097157,0
1670192847.206493,0
1670192847.311941,0
1670192847.425635,0
1670192847.533754,0
1670192847.649880,0
1670192847.756242,0
1670192847.862719,0
1670192847.969856,0
1670192848.076832,0
1670192848.183025,0
1670192848.299335,0
1670192848.405584,0
1670192848.510538,0
1670192848.617443,0
1670192848.724019,0
1670192848.830617,0
1670192848.941624,0
1670192849.049624,0
1670192849.234560,0
1670192849.342557,0
1670192849.453851,0
1670192849.562715,0
1670192849.675439,0
1670192849.787801,0
1670192849.901122,0
1670192850.014211,0
1670192850.124517,0
1670192850.230218,0
1670192850.338041,0
1670192850.444301,0
1670192850.550883,0
1670192850.658172,0
1670192850.767380,0
1670192850.872808,0
1670192850.981479,21
1670192851.105977,0
1670192851.217330,29
1670192851.323975,0
1670192851.434644,17
1670192851.543541,0
1670192851.653834,0
1670192851.766846,0
1670192851.875342,0
1670192851.981298,0
1670192852.090027,0
1670192852.199082,0
1670192852.310905,0
1670192852.419279,0
1670192852.526434,0
1670192852.642763,0
1670192852.750210,0
1670192852.856295,0
1670192852.962692,0
1670192853.070154,0
1670192853.176817,0
1670192853.285684,0
1670192853.392921,0
1670192853.498919,0
1670192853.604233,0
1670192853.718268,0
1670192853.824736,0
1670192853.930744,0
1670192854.037366,0
1670192854.142885,0
1670192854.258940,0
1670192854.366360,0
1670192854.473933,0
1670192854.581067,0
1670192854.686791,0
1670192854.801954,0
1670192854.913263,0
1670192855.023265,0
1670192855.133721,0
1670192855.244590,0
1670192855.357942,0
1670192855.469278,0
1670192855.582222,0
1670192855.689664,0
1670192855.803265,0
1670192855.911395,0
1670192856.031130,0
1670192856.139812,0
1670192856.250225,0
1670192856.360616,0
1670192856.507307,0
1670192856.630181,5
1670192856.738970,2
1670192856.885869,27
1670192857.059870,17
1670192857.205490,0
1670192857.321844,0
1670192857.432336,0
1670192857.543592,0
1670192857.654268,0
1670192857.766915,0
1670192857.876999,0
1670192857.989442,0
1670192858.100455,0
1670192858.220949,0
1670192858.329152,0
1670192858.437928,0
1670192858.544410,0
1670192858.652540,0
1670192858.759853,0
1670192858.868365,0
1670192858.976343,0
1670192859.083877,0
1670192859.191444,0
